benign_subtype,class_id,dataset_group,feature_alias_token_count,feature_alias_tokens,feature_backtick_count,feature_base64_candidate_count,feature_benign_admin_token_count,feature_benign_admin_tokens,feature_concat_operator_count,feature_digit_count,feature_digit_ratio,feature_entropy,feature_has_base64_indicator,feature_high_risk_token_count,feature_high_risk_tokens,feature_ip_like_count,feature_length,feature_line_count,feature_lolbin_token_count,feature_lolbin_tokens,feature_longest_base64_candidate,feature_quote_count,feature_special_char_count,feature_special_char_ratio,feature_split_indicator_pattern_count,feature_suspicious_token_count,feature_suspicious_tokens,feature_token_count,feature_uppercase_count,feature_uppercase_ratio,feature_url_count,feature_whitespace_ratio,hybrid_prediction,id,label,lexical_prediction,lexical_reasons,lexical_score,lexical_threshold,mitre_attack_id,obfuscation_type,safety_class,scenario,source_family,tactic,technique,truth,wazuh_alert_count,wazuh_prediction,wazuh_rule_descriptions,wazuh_rule_ids
normal_benign,0,normal_benign,0,,0,0,2,get-childitem;select-object,0,8,0.03252,5.224316,False,0,,0,246,1,0,,0,8,41,0.166667,0,0,,25,36,0.146341,0,0.105691,0,BEN-059,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,temp_listing_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,test-path,0,7,0.038889,5.241816,False,0,,0,180,1,0,,0,8,37,0.205556,0,0,,19,27,0.15,0,0.105556,0,BEN-060,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,path_check_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-date;select-object,0,7,0.037234,5.214251,False,0,,0,188,1,0,,0,8,36,0.191489,0,0,,18,26,0.138298,0,0.106383,0,BEN-061,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,date_check_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-childitem;select-object,0,8,0.037915,5.249499,False,0,,0,211,1,0,,0,8,39,0.184834,0,0,,22,29,0.137441,0,0.113744,0,BEN-062,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,env_summary_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.032389,5.166819,False,0,,0,247,1,0,,0,8,40,0.161943,0,0,,23,32,0.129555,0,0.101215,0,BEN-063,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,local_user_inventory_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.033333,5.180648,False,0,,0,240,1,0,,0,8,39,0.1625,0,0,,22,31,0.129167,0,0.1,0,BEN-064,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,local_group_inventory_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,7,0.03211,5.187341,False,0,,0,218,1,0,,0,8,38,0.174312,0,0,,19,28,0.12844,0,0.09633,0,BEN-065,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,firewall_profile_read_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.036364,5.183578,False,0,,0,220,1,0,,0,8,39,0.177273,0,0,,22,29,0.131818,0,0.109091,0,BEN-066,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,module_list_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-process;select-object,0,7,0.03125,5.234998,False,0,,0,224,1,0,,0,8,39,0.174107,0,0,,21,30,0.133929,0,0.102679,0,BEN-067,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,command_lookup_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,convertto-json,0,7,0.031532,5.395642,False,0,,0,222,1,0,,0,8,45,0.202703,0,0,,22,43,0.193694,0,0.09009,0,BEN-068,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,json_formatting_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,3,convertto-csv;get-process;select-object,0,8,0.033473,5.238772,False,0,,0,239,1,0,,0,8,41,0.171548,0,0,,23,33,0.138075,0,0.108787,0,BEN-069,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,csv_formatting_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,measure-object,0,7,0.032558,5.066297,False,0,,0,215,1,0,,0,10,38,0.176744,0,0,,20,23,0.106977,0,0.102326,0,BEN-070,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,string_measure_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.028571,5.433011,False,0,,0,280,1,0,,0,10,57,0.203571,0,0,,25,40,0.142857,0,0.082143,0,BEN-071,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hash_string_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,7,0.033981,5.198313,False,0,,0,206,1,0,,0,8,36,0.174757,0,0,,19,32,0.15534,0,0.101942,0,BEN-072,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,psversion_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,7,0.035533,5.210244,False,0,,0,197,1,0,,0,8,36,0.182741,0,0,,19,27,0.137056,0,0.106599,0,BEN-073,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,culture_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,7,0.035533,5.248432,False,0,,0,197,1,0,,0,8,36,0.182741,0,0,,19,28,0.142132,0,0.106599,0,BEN-074,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,timezone_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,7,0.024476,5.181122,False,0,,0,286,1,0,,0,8,41,0.143357,0,0,,24,40,0.13986,0,0.090909,0,BEN-075,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,computer_info_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.032653,5.127803,False,0,,0,245,1,0,,0,8,39,0.159184,0,0,,23,32,0.130612,0,0.102041,0,BEN-076,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,printer_inventory_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.036697,5.270307,False,0,,0,218,1,0,,0,8,38,0.174312,0,0,,21,32,0.146789,0,0.105505,0,BEN-077,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hotfix_inventory_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.03252,5.177977,False,0,,0,246,1,0,,0,8,40,0.162602,0,0,,23,33,0.134146,0,0.101626,0,BEN-078,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,dns_client_cache_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.032,5.172792,False,0,,0,250,1,0,,0,8,39,0.156,0,0,,23,34,0.136,0,0.1,0,BEN-079,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,route_table_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.027778,5.118477,False,0,,0,288,1,0,,0,8,41,0.142361,0,0,,26,40,0.138889,0,0.097222,0,BEN-080,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,tcp_connection_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-winevent;select-object,0,7,0.028571,5.206146,False,0,,0,245,1,0,,0,8,40,0.163265,0,0,,21,34,0.138776,0,0.093878,0,BEN-081,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,event_provider_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,7,0.03271,5.248832,False,0,,0,214,1,0,,0,8,40,0.186916,0,0,,22,33,0.154206,0,0.107477,0,BEN-082,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,acl_read_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-childitem;measure-object,0,7,0.028571,5.266998,False,0,,0,245,1,0,,0,8,44,0.179592,0,0,,24,36,0.146939,0,0.097959,0,BEN-083,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,file_count_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,7,0.029787,5.348711,False,0,,0,235,1,0,,0,10,50,0.212766,0,0,,24,24,0.102128,0,0.089362,0,BEN-084,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,xml_parse_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,0,,0,7,0.036649,5.191682,False,0,,0,191,1,0,,0,14,43,0.225131,0,0,,19,22,0.115183,0,0.099476,0,BEN-085,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,array_sort_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-process;select-object,0,8,0.033755,5.213626,False,0,,0,237,1,0,,0,8,42,0.177215,0,0,,24,35,0.147679,0,0.113924,0,BEN-086,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,process_cpu_sort_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-service;select-object,0,8,0.031746,5.144408,False,0,,0,252,1,0,,0,10,44,0.174603,0,0,,25,31,0.123016,0,0.111111,0,BEN-087,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,service_running_filter_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-winevent;select-object,0,10,0.033784,5.174818,False,0,,0,296,1,0,,0,10,46,0.155405,0,0,,29,40,0.135135,0,0.108108,0,BEN-088,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,event_error_filter_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.031746,5.215565,False,0,,0,252,1,0,,0,8,40,0.15873,0,0,,23,33,0.130952,0,0.099206,0,BEN-089,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,scheduled_task_list_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,7,0.026316,5.119281,False,0,,0,266,1,0,,0,8,39,0.146617,0,0,,21,36,0.135338,0,0.086466,0,BEN-090,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,defender_status_read_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,7,0.025735,5.113588,False,0,,0,272,1,0,,0,8,39,0.143382,0,0,,21,37,0.136029,0,0.084559,0,BEN-091,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,defender_preference_read_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,7,0.025735,5.352998,False,0,,0,272,1,0,,0,10,45,0.165441,0,0,,23,48,0.176471,0,0.088235,0,BEN-092,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,registry_read_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,0,,0,7,0.040936,5.221657,False,0,,0,171,1,0,,0,8,35,0.204678,0,0,,17,21,0.122807,0,0.105263,0,BEN-093,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,power_plan_read_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-ciminstance;select-object,0,10,0.04065,5.31454,False,0,,0,246,1,0,,0,8,40,0.162602,0,0,,22,35,0.142276,0,0.097561,0,BEN-094,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,wmi_quick_fix_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,1,select-object,0,8,0.033613,5.185912,False,0,,0,238,1,0,,0,8,39,0.163866,0,0,,23,32,0.134454,0,0.105042,0,BEN-095,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,share_inventory_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-winevent;select-object,0,7,0.029915,5.290659,False,0,,0,234,1,0,,0,8,41,0.175214,0,0,,21,33,0.141026,0,0.098291,0,BEN-096,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,log_source_summary_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,0,,0,7,0.038251,5.223789,False,0,,0,183,1,0,,0,8,36,0.196721,0,0,,17,29,0.15847,0,0.098361,0,BEN-097,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,profile_path_read_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,0,,0,7,0.036649,5.205775,False,0,,0,191,1,0,,0,8,36,0.188482,0,0,,17,24,0.125654,0,0.094241,0,BEN-098,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,execution_policy_read_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,2,get-childitem;select-object,0,8,0.029963,5.187691,False,0,,0,267,1,0,,0,8,43,0.161049,0,0,,25,37,0.138577,0,0.097378,0,BEN-099,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,cert_store_read_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
normal_benign,0,normal_benign,0,,0,0,0,,3,7,0.03125,5.275819,False,0,,0,224,1,0,,0,12,50,0.223214,0,0,,22,44,0.196429,0,0.120536,1,BEN-100,benign,1,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+2:string_concatenation,6,6,N/A,none,benign_safe_execution,host_info_normal_v2,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,8,0.038095,5.064548,False,0,,0,210,1,0,,0,8,40,0.190476,0,0,,20,20,0.095238,0,0.114286,0,BEN-101,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_long_admin_string_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,13,0.055556,5.331737,False,0,,0,234,1,0,,0,8,52,0.222222,0,0,,27,28,0.119658,0,0.07265,0,BEN-102,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_special_chars_config_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,1,0,,0,15,0.054152,5.56599,True,1,frombase64string,0,277,1,0,,64,8,51,0.184116,0,1,frombase64string,18,74,0.267148,0,0.057762,1,BEN-103,benign,1,+3:suspicious_token;+2:high_risk_token;+2:base64_candidate;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+2:combined_obfuscation_evidence,12,6,N/A,none,benign_safe_execution,hard_benign_base64_decode_config_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,6,6,0.026201,5.164805,False,0,,0,229,1,0,,0,18,60,0.262009,0,0,,22,32,0.139738,0,0.126638,1,BEN-104,benign,1,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+2:string_concatenation,6,6,N/A,none,benign_safe_execution,hard_concat_report_name_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,7,0.031818,5.169994,False,0,,0,220,1,0,,0,8,48,0.218182,0,0,,22,20,0.090909,1,0.077273,0,BEN-105,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+1:url_indicator,5,6,N/A,none,benign_safe_execution,hard_internal_url_output_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,8,0.032787,5.209193,False,0,,0,244,1,0,,0,18,59,0.241803,0,0,,23,23,0.094262,0,0.090164,0,BEN-106,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_json_processing_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,2,0,1,select-object,0,8,0.035556,5.186433,False,0,,0,225,1,0,,0,8,45,0.2,0,0,,23,23,0.102222,0,0.097778,1,BEN-107,benign,1,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+2:backtick_obfuscation,6,6,N/A,none,benign_safe_execution,hard_csv_processing_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,8,0.034632,5.329452,False,0,,0,231,1,0,,0,10,59,0.255411,0,0,,23,18,0.077922,0,0.073593,0,BEN-108,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_xml_processing_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,2,get-ciminstance;select-object,0,9,0.038298,5.269575,False,0,,0,235,1,0,,0,8,43,0.182979,0,0,,22,32,0.13617,0,0.106383,0,BEN-109,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,hard_wmi_inventory_filter_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,2,get-winevent;select-object,0,11,0.04661,5.367379,False,0,,0,236,1,0,,0,8,44,0.186441,0,0,,22,34,0.144068,0,0.09322,0,BEN-110,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;-2:benign_admin_only,1,6,N/A,none,benign_safe_execution,hard_eventlog_query_filter_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,7,0.02682,5.183377,False,0,,0,261,1,0,,0,8,41,0.157088,0,0,,23,36,0.137931,0,0.099617,0,BEN-111,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_firewall_read_filter_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,2,14,0.055336,5.405166,False,0,,0,253,1,0,,0,10,59,0.233202,0,0,,29,27,0.106719,0,0.094862,0,BEN-112,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_regex_log_scan_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,8,0.02649,5.434364,False,0,,0,302,1,0,,0,12,67,0.221854,0,0,,27,42,0.139073,0,0.086093,0,BEN-113,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio,4,6,N/A,none,benign_safe_execution,hard_hash_multiple_strings_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,8,0.037383,5.33095,False,0,,0,214,1,0,,0,8,49,0.228972,0,0,,21,22,0.102804,1,0.079439,0,BEN-114,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+1:url_indicator,5,6,N/A,none,benign_safe_execution,hard_uri_object_create_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,3,6,0.029268,5.261981,False,0,,0,205,1,0,,0,14,53,0.258537,0,0,,18,24,0.117073,0,0.112195,1,BEN-115,benign,1,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio;+1:high_special_char_ratio;+2:string_concatenation,6,6,N/A,none,benign_safe_execution,hard_encoded_file_path_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,6,0.019802,5.113613,False,0,,0,303,1,0,,0,8,43,0.141914,0,0,,24,37,0.122112,0,0.089109,0,BEN-116,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_defender_read_wording_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,7,0.025926,5.32633,False,1,currentversion\run,0,270,1,0,,0,8,45,0.166667,0,1,currentversion\run,21,43,0.159259,0,0.081481,1,BEN-117,benign,1,+3:suspicious_token;+2:high_risk_token;+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,8,6,N/A,none,benign_safe_execution,hard_run_key_read_only_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,1,select-object,0,7,0.026415,5.199836,False,0,,0,265,1,0,,0,8,44,0.166038,0,0,,23,36,0.135849,0,0.098113,0,BEN-118,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_scheduled_task_read_filter_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
hard_benign,0,hard_benign,0,,0,0,0,,0,6,0.023438,5.320191,False,0,,0,256,1,0,,0,8,49,0.191406,0,0,,20,26,0.101562,0,0.066406,0,BEN-119,benign,0,+1:medium_entropy;+1:high_entropy;+1:medium_special_char_ratio,3,6,N/A,none,benign_safe_execution,hard_environment_expansion_v1,Benign Windows/PowerShell administration,Benign Administration,Benign PowerShell read-only or formatting command,0,0,0,,
